Biomass,Coal,Gas,Oil,Geothermal,Hydro,Marine,Unknown,Solar,Nuclear,Waste,Wind
247.0,0.0,984.0,0.0,0.0,62.0,0.0,543.0,0.0,5925.0,233.0,632.0
271.0,0.0,990.0,0.0,0.0,62.0,0.0,534.0,0.0,5927.0,231.0,634.0
284.0,0.0,906.0,0.0,0.0,62.0,0.0,541.0,0.0,5927.0,232.0,650.0
285.0,0.0,876.0,0.0,0.0,62.0,0.0,496.0,0.0,5929.0,231.0,645.0
283.0,0.0,958.0,0.0,0.0,62.0,0.0,553.0,0.0,5928.0,232.0,564.0
283.0,0.0,1003.0,0.0,0.0,62.0,0.0,592.0,0.0,5925.0,232.0,498.0
258.0,0.0,1027.0,0.0,0.0,110.0,0.0,650.0,78.0,5923.0,229.0,492.0
281.0,0.0,969.0,0.0,0.0,102.0,0.0,736.0,507.0,5923.0,228.0,492.0
289.0,0.0,905.0,0.0,0.0,103.0,0.0,660.0,1036.0,5918.0,228.0,605.0
287.0,0.0,950.0,0.0,0.0,102.0,0.0,627.0,1393.0,5912.0,229.0,582.0
286.0,0.0,930.0,0.0,0.0,106.0,0.0,677.0,1421.0,5907.0,232.0,573.0
285.0,0.0,852.0,0.0,0.0,107.0,0.0,723.0,1424.0,5906.0,230.0,667.0
288.0,0.0,824.0,0.0,0.0,107.0,0.0,589.0,1318.0,5906.0,229.0,660.0
290.0,0.0,845.0,0.0,0.0,102.0,0.0,548.0,1042.0,5906.0,233.0,600.0
289.0,0.0,869.0,0.0,0.0,95.0,0.0,546.0,623.0,5902.0,232.0,674.0
288.0,0.0,926.0,0.0,0.0,72.0,0.0,553.0,213.0,5900.0,233.0,767.0
288.0,0.0,924.0,0.0,0.0,89.0,0.0,609.0,27.0,5899.0,234.0,856.0
285.0,0.0,1042.0,0.0,0.0,657.0,0.0,667.0,0.0,5896.0,233.0,905.0
288.0,0.0,1042.0,0.0,0.0,691.0,0.0,666.0,0.0,5894.0,233.0,950.0
286.0,0.0,942.0,0.0,0.0,361.0,0.0,638.0,0.0,5897.0,233.0,993.0
289.0,0.0,897.0,0.0,0.0,191.0,0.0,540.0,0.0,5897.0,234.0,1177.0
291.0,0.0,917.0,0.0,0.0,22.0,0.0,506.0,0.0,5892.0,233.0,1129.0
287.0,0.0,899.0,0.0,0.0,23.0,0.0,454.0,0.0,5893.0,233.0,1005.0
289.0,0.0,943.0,0.0,0.0,23.0,0.0,459.0,0.0,5895.0,235.0,943.0
290.0,0.0,977.0,0.0,0.0,30.0,0.0,473.0,0.0,5898.0,234.0,932.0
292.0,0.0,842.0,0.0,0.0,30.0,0.0,506.0,0.0,5901.0,236.0,1059.0
223.0,0.0,839.0,0.0,0.0,28.0,0.0,441.0,0.0,5904.0,234.0,1344.0
207.0,0.0,1140.0,0.0,0.0,27.0,0.0,414.0,0.0,5906.0,235.0,1181.0
254.0,0.0,1736.0,0.0,0.0,161.0,0.0,583.0,0.0,5906.0,235.0,1197.0
284.0,0.0,2011.0,0.0,0.0,685.0,0.0,651.0,0.0,5906.0,231.0,1331.0
295.0,0.0,2139.0,0.0,0.0,913.0,0.0,740.0,90.0,5906.0,206.0,1287.0
303.0,0.0,2181.0,0.0,0.0,864.0,0.0,769.0,469.0,5908.0,205.0,1197.0
281.0,0.0,2177.0,0.0,0.0,809.0,0.0,763.0,1024.0,5900.0,191.0,941.0
265.0,0.0,1986.0,0.0,0.0,435.0,0.0,754.0,1389.0,5889.0,196.0,898.0
270.0,0.0,1923.0,0.0,0.0,218.0,0.0,748.0,1518.0,5882.0,195.0,817.0
286.0,0.0,1984.0,0.0,0.0,26.0,0.0,721.0,1471.0,5872.0,190.0,869.0
284.0,0.0,1829.0,0.0,0.0,26.0,0.0,683.0,1317.0,5867.0,184.0,989.0
285.0,0.0,1691.0,0.0,0.0,26.0,0.0,602.0,1187.0,5863.0,193.0,1289.0
283.0,0.0,1837.0,0.0,0.0,27.0,0.0,571.0,787.0,5857.0,197.0,1186.0
285.0,0.0,1964.0,0.0,0.0,43.0,0.0,696.0,335.0,5854.0,206.0,1306.0
285.0,0.0,1931.0,0.0,0.0,63.0,0.0,730.0,30.0,5850.0,227.0,1897.0
286.0,0.0,1912.0,0.0,0.0,122.0,0.0,634.0,0.0,5849.0,229.0,2477.0
285.0,0.0,1911.0,0.0,0.0,170.0,0.0,587.0,0.0,5852.0,230.0,2391.0
288.0,0.0,1444.0,0.0,0.0,12.0,0.0,659.0,0.0,5853.0,230.0,2516.0
288.0,0.0,908.0,0.0,0.0,116.0,0.0,532.0,0.0,5852.0,231.0,2558.0
284.0,0.0,855.0,0.0,0.0,76.0,0.0,527.0,0.0,5852.0,225.0,2766.0
282.0,0.0,892.0,0.0,0.0,78.0,0.0,453.0,0.0,5851.0,228.0,2639.0
285.0,0.0,852.0,0.0,0.0,71.0,0.0,461.0,0.0,5848.0,228.0,2757.0
290.0,0.0,871.0,0.0,0.0,64.0,0.0,436.0,0.0,5848.0,227.0,2681.0
286.0,0.0,825.0,0.0,0.0,65.0,0.0,469.0,0.0,5851.0,226.0,2566.0
283.0,0.0,820.0,0.0,0.0,66.0,0.0,469.0,0.0,5849.0,224.0,2565.0
285.0,0.0,798.0,0.0,0.0,71.0,0.0,448.0,0.0,5838.0,225.0,2651.0
286.0,0.0,993.0,0.0,0.0,29.0,0.0,510.0,0.0,5830.0,227.0,2584.0
285.0,0.0,1273.0,0.0,0.0,537.0,0.0,560.0,0.0,5833.0,234.0,2721.0
277.0,0.0,1335.0,0.0,0.0,584.0,0.0,614.0,3.0,5829.0,237.0,2761.0
276.0,0.0,1322.0,0.0,0.0,355.0,0.0,709.0,53.0,5827.0,236.0,2908.0
277.0,0.0,1194.0,0.0,0.0,441.0,0.0,710.0,146.0,5826.0,237.0,2972.0
276.0,0.0,1188.0,0.0,0.0,551.0,0.0,710.0,297.0,5820.0,237.0,2932.0
273.0,0.0,1040.0,0.0,0.0,21.0,0.0,715.0,451.0,5812.0,234.0,2960.0
274.0,0.0,1207.0,0.0,0.0,219.0,0.0,735.0,520.0,5808.0,213.0,2970.0
280.0,0.0,1294.0,0.0,0.0,314.0,0.0,735.0,598.0,5813.0,217.0,2975.0
276.0,0.0,1172.0,0.0,0.0,26.0,0.0,739.0,729.0,5813.0,211.0,2945.0
275.0,0.0,1170.0,0.0,0.0,26.0,0.0,682.0,736.0,5815.0,232.0,2870.0
276.0,0.0,1209.0,0.0,0.0,16.0,0.0,627.0,368.0,5815.0,235.0,2601.0
257.0,0.0,1157.0,0.0,0.0,222.0,0.0,618.0,39.0,5819.0,233.0,2954.0
247.0,0.0,1168.0,0.0,0.0,512.0,0.0,621.0,0.0,5821.0,231.0,3279.0
259.0,0.0,864.0,0.0,0.0,108.0,0.0,542.0,0.0,5821.0,231.0,3390.0
270.0,0.0,825.0,0.0,0.0,200.0,0.0,625.0,0.0,5816.0,231.0,3394.0
273.0,0.0,842.0,0.0,0.0,239.0,0.0,563.0,0.0,5817.0,232.0,3442.0
273.0,0.0,853.0,0.0,0.0,121.0,0.0,496.0,0.0,5822.0,231.0,3426.0
277.0,0.0,768.0,0.0,0.0,122.0,0.0,378.0,0.0,5825.0,231.0,3545.0
277.0,0.0,827.0,0.0,0.0,122.0,0.0,344.0,0.0,5830.0,220.0,3731.0
275.0,0.0,820.0,0.0,0.0,121.0,0.0,358.0,0.0,5833.0,205.0,3680.0
277.0,0.0,787.0,0.0,0.0,119.0,0.0,380.0,0.0,5842.0,203.0,3589.0
275.0,0.0,734.0,0.0,0.0,115.0,0.0,352.0,0.0,5851.0,203.0,3582.0
276.0,0.0,722.0,0.0,0.0,110.0,0.0,363.0,0.0,5849.0,205.0,3547.0
278.0,0.0,833.0,0.0,0.0,110.0,0.0,405.0,0.0,5844.0,204.0,3589.0
282.0,0.0,934.0,0.0,0.0,354.0,0.0,554.0,0.0,5839.0,203.0,3691.0
279.0,0.0,933.0,0.0,0.0,816.0,0.0,679.0,10.0,5835.0,203.0,3648.0
288.0,0.0,923.0,0.0,0.0,702.0,0.0,733.0,139.0,5840.0,199.0,3794.0
289.0,0.0,792.0,0.0,0.0,381.0,0.0,553.0,472.0,5836.0,198.0,3930.0
292.0,0.0,845.0,0.0,0.0,313.0,0.0,531.0,583.0,5830.0,204.0,3952.0
292.0,0.0,912.0,0.0,0.0,63.0,0.0,602.0,535.0,5826.0,208.0,3954.0
287.0,0.0,889.0,0.0,0.0,64.0,0.0,705.0,427.0,5825.0,200.0,3875.0
283.0,0.0,881.0,0.0,0.0,63.0,0.0,715.0,495.0,5827.0,201.0,3805.0
286.0,0.0,939.0,0.0,0.0,61.0,0.0,564.0,431.0,5824.0,203.0,3820.0
273.0,0.0,900.0,0.0,0.0,59.0,0.0,602.0,247.0,5828.0,202.0,3890.0
261.0,0.0,890.0,0.0,0.0,52.0,0.0,583.0,106.0,5831.0,203.0,3855.0
274.0,0.0,945.0,0.0,0.0,260.0,0.0,565.0,17.0,5830.0,203.0,3684.0
285.0,0.0,996.0,0.0,0.0,696.0,0.0,640.0,0.0,5826.0,204.0,3743.0
283.0,0.0,999.0,0.0,0.0,682.0,0.0,506.0,0.0,5822.0,205.0,3317.0
286.0,0.0,996.0,0.0,0.0,815.0,0.0,570.0,0.0,5827.0,204.0,2320.0
287.0,0.0,1101.0,36.0,0.0,329.0,0.0,675.0,0.0,5830.0,202.0,1880.0
284.0,0.0,1275.0,84.0,0.0,180.0,0.0,655.0,0.0,5833.0,202.0,2297.0
286.0,0.0,843.0,0.0,0.0,175.0,0.0,424.0,0.0,5829.0,202.0,3356.0
288.0,0.0,846.0,0.0,0.0,174.0,0.0,390.0,0.0,5665.0,203.0,3935.0
290.0,0.0,831.0,0.0,0.0,179.0,0.0,436.0,0.0,5583.0,202.0,3979.0
288.0,0.0,805.0,0.0,0.0,187.0,0.0,367.0,0.0,5589.0,204.0,3919.0
285.0,0.0,829.0,0.0,0.0,192.0,0.0,398.0,0.0,5599.0,206.0,3352.0
288.0,0.0,797.0,0.0,0.0,47.0,0.0,538.0,0.0,5804.0,206.0,3051.0
292.0,0.0,820.0,0.0,0.0,46.0,0.0,501.0,0.0,5863.0,203.0,3924.0
292.0,0.0,896.0,0.0,0.0,40.0,0.0,529.0,0.0,5869.0,201.0,4033.0
280.0,0.0,905.0,0.0,0.0,458.0,0.0,597.0,25.0,5879.0,198.0,4043.0
260.0,0.0,888.0,0.0,0.0,532.0,0.0,642.0,333.0,5879.0,202.0,3922.0
264.0,0.0,948.0,0.0,0.0,23.0,0.0,556.0,641.0,5875.0,202.0,3989.0
274.0,0.0,1007.0,0.0,0.0,16.0,0.0,588.0,722.0,5870.0,195.0,4044.0
282.0,0.0,1035.0,0.0,0.0,12.0,0.0,661.0,914.0,5870.0,200.0,3827.0
283.0,0.0,996.0,0.0,0.0,16.0,0.0,614.0,1066.0,5872.0,202.0,3854.0
265.0,0.0,1104.0,0.0,0.0,20.0,0.0,537.0,1010.0,5878.0,202.0,3511.0
247.0,0.0,1159.0,0.0,0.0,24.0,0.0,671.0,865.0,5884.0,202.0,3120.0
234.0,0.0,1175.0,0.0,0.0,27.0,0.0,624.0,676.0,5892.0,205.0,2785.0
277.0,0.0,1530.0,0.0,0.0,103.0,0.0,675.0,272.0,5894.0,206.0,2220.0
280.0,0.0,1820.0,0.0,0.0,756.0,0.0,758.0,28.0,5898.0,208.0,1974.0
278.0,0.0,1756.0,0.0,0.0,642.0,0.0,764.0,0.0,5901.0,205.0,1962.0
289.0,0.0,1717.0,0.0,0.0,514.0,0.0,614.0,0.0,5908.0,205.0,2084.0
287.0,0.0,1425.0,0.0,0.0,483.0,0.0,534.0,0.0,5911.0,208.0,2201.0
289.0,0.0,1413.0,0.0,0.0,502.0,0.0,522.0,0.0,5915.0,204.0,1957.0
291.0,0.0,1373.0,0.0,0.0,286.0,0.0,576.0,0.0,5919.0,202.0,1795.0
294.0,0.0,960.0,0.0,0.0,125.0,0.0,484.0,0.0,5919.0,209.0,2009.0
290.0,0.0,859.0,0.0,0.0,129.0,0.0,466.0,0.0,5914.0,219.0,2099.0
299.0,0.0,808.0,0.0,0.0,128.0,0.0,431.0,0.0,5917.0,222.0,2379.0
295.0,0.0,823.0,0.0,0.0,126.0,0.0,392.0,0.0,5923.0,235.0,2684.0
293.0,0.0,733.0,0.0,0.0,125.0,0.0,386.0,0.0,5925.0,240.0,2924.0
295.0,0.0,737.0,0.0,0.0,122.0,0.0,395.0,0.0,5930.0,240.0,2964.0
286.0,0.0,852.0,0.0,0.0,118.0,0.0,447.0,0.0,5928.0,237.0,3308.0
289.0,0.0,1025.0,0.0,0.0,374.0,0.0,534.0,0.0,5924.0,241.0,3412.0
291.0,0.0,1135.0,0.0,0.0,599.0,0.0,598.0,51.0,5921.0,237.0,3379.0
292.0,0.0,1098.0,0.0,0.0,520.0,0.0,626.0,476.0,5915.0,233.0,3321.0
293.0,0.0,1052.0,0.0,0.0,27.0,0.0,598.0,1206.0,5908.0,235.0,3223.0
291.0,0.0,998.0,0.0,0.0,30.0,0.0,509.0,1900.0,5909.0,238.0,3048.0
293.0,0.0,1117.0,0.0,0.0,32.0,0.0,485.0,1998.0,5910.0,239.0,2927.0
295.0,0.0,1122.0,0.0,0.0,33.0,0.0,492.0,1344.0,5908.0,238.0,3542.0
296.0,0.0,1019.0,0.0,0.0,30.0,0.0,578.0,1122.0,5908.0,241.0,3497.0
294.0,0.0,1050.0,0.0,0.0,28.0,0.0,497.0,981.0,5911.0,244.0,3081.0
290.0,0.0,1429.0,0.0,0.0,24.0,0.0,480.0,598.0,5895.0,240.0,2783.0
290.0,0.0,1865.0,0.0,0.0,32.0,0.0,549.0,229.0,5479.0,238.0,2390.0
289.0,0.0,2343.0,0.0,0.0,589.0,0.0,611.0,17.0,5024.0,240.0,1676.0
289.0,0.0,2368.0,0.0,0.0,849.0,0.0,694.0,0.0,4931.0,240.0,1335.0
286.0,0.0,2502.0,0.0,0.0,958.0,0.0,772.0,0.0,4918.0,236.0,595.0
291.0,0.0,2339.0,0.0,0.0,462.0,0.0,775.0,0.0,4898.0,244.0,369.0
293.0,0.0,2243.0,0.0,0.0,387.0,0.0,711.0,0.0,4897.0,243.0,269.0
293.0,0.0,1857.0,0.0,0.0,55.0,0.0,723.0,0.0,4898.0,242.0,172.0
295.0,0.0,1709.0,0.0,0.0,103.0,0.0,722.0,0.0,4859.0,242.0,111.0
288.0,0.0,1527.0,0.0,0.0,103.0,0.0,621.0,0.0,4889.0,242.0,119.0
287.0,0.0,1502.0,0.0,0.0,108.0,0.0,612.0,0.0,4888.0,241.0,110.0
295.0,0.0,1510.0,0.0,0.0,114.0,0.0,628.0,0.0,4892.0,244.0,76.0
249.0,0.0,1527.0,0.0,0.0,113.0,0.0,631.0,0.0,4894.0,248.0,78.0
234.0,0.0,1433.0,0.0,0.0,113.0,0.0,630.0,0.0,4889.0,242.0,72.0
283.0,0.0,1552.0,0.0,0.0,112.0,0.0,587.0,0.0,4890.0,244.0,159.0
279.0,0.0,1804.0,0.0,0.0,110.0,0.0,645.0,0.0,4891.0,244.0,185.0
282.0,0.0,1864.0,0.0,0.0,264.0,0.0,763.0,37.0,4890.0,242.0,180.0
291.0,0.0,1852.0,0.0,0.0,447.0,0.0,799.0,324.0,4888.0,239.0,225.0
287.0,0.0,1750.0,0.0,0.0,187.0,0.0,799.0,773.0,4883.0,238.0,180.0
288.0,0.0,1481.0,0.0,0.0,48.0,0.0,787.0,1129.0,4879.0,240.0,269.0
285.0,0.0,1391.0,0.0,0.0,163.0,0.0,725.0,1566.0,4886.0,242.0,280.0
286.0,0.0,1248.0,0.0,0.0,165.0,0.0,554.0,1885.0,4887.0,240.0,307.0
284.0,0.0,1349.0,0.0,0.0,164.0,0.0,493.0,1798.0,4882.0,240.0,183.0
288.0,0.0,1435.0,0.0,0.0,80.0,0.0,623.0,1372.0,4882.0,242.0,122.0
289.0,0.0,1332.0,0.0,0.0,219.0,0.0,664.0,716.0,4892.0,245.0,138.0
277.0,0.0,1585.0,0.0,0.0,123.0,0.0,705.0,238.0,4899.0,246.0,200.0
265.0,0.0,1772.0,0.0,0.0,344.0,0.0,742.0,17.0,4896.0,247.0,279.0
277.0,0.0,1736.0,0.0,0.0,483.0,0.0,758.0,0.0,4894.0,246.0,408.0
290.0,0.0,1704.0,0.0,0.0,105.0,0.0,758.0,0.0,4894.0,245.0,606.0
288.0,0.0,1557.0,0.0,0.0,106.0,0.0,584.0,0.0,4893.0,247.0,790.0
290.0,0.0,1399.0,0.0,0.0,108.0,0.0,547.0,0.0,4893.0,247.0,1086.0
290.0,0.0,1220.0,0.0,0.0,111.0,0.0,503.0,0.0,4893.0,244.0,1369.0
290.0,0.0,876.0,0.0,0.0,111.0,0.0,423.0,0.0,4896.0,244.0,1503.0
291.0,0.0,919.0,0.0,0.0,111.0,0.0,399.0,0.0,4896.0,240.0,1476.0
295.0,0.0,863.0,0.0,0.0,110.0,0.0,405.0,0.0,4896.0,245.0,1634.0
298.0,0.0,863.0,0.0,0.0,110.0,0.0,409.0,0.0,4896.0,247.0,1610.0
298.0,0.0,848.0,0.0,0.0,110.0,0.0,413.0,0.0,4898.0,246.0,1513.0
292.0,0.0,852.0,0.0,0.0,110.0,0.0,425.0,0.0,4900.0,245.0,1511.0
295.0,0.0,866.0,0.0,0.0,110.0,0.0,487.0,0.0,4901.0,242.0,1529.0
295.0,0.0,845.0,0.0,0.0,58.0,0.0,501.0,0.0,4901.0,236.0,1642.0
286.0,0.0,896.0,0.0,0.0,119.0,0.0,511.0,41.0,4898.0,239.0,1843.0
292.0,0.0,897.0,0.0,0.0,174.0,0.0,647.0,505.0,4898.0,239.0,1775.0
297.0,0.0,860.0,0.0,0.0,84.0,0.0,736.0,1397.0,4896.0,242.0,1284.0
296.0,0.0,813.0,0.0,0.0,84.0,0.0,629.0,2127.0,4891.0,242.0,968.0
298.0,0.0,788.0,0.0,0.0,43.0,0.0,478.0,2502.0,4885.0,242.0,1088.0
297.0,0.0,814.0,0.0,0.0,42.0,0.0,429.0,2607.0,4882.0,243.0,939.0
296.0,0.0,731.0,0.0,0.0,42.0,0.0,416.0,2420.0,4883.0,243.0,905.0
300.0,0.0,759.0,0.0,0.0,42.0,0.0,413.0,1971.0,4881.0,243.0,849.0
298.0,0.0,855.0,0.0,0.0,44.0,0.0,424.0,1178.0,4882.0,240.0,1048.0
296.0,0.0,967.0,0.0,0.0,87.0,0.0,570.0,340.0,4882.0,240.0,1247.0
299.0,0.0,1016.0,0.0,0.0,274.0,0.0,628.0,16.0,4884.0,240.0,1666.0
297.0,0.0,984.0,0.0,0.0,713.0,0.0,604.0,0.0,4887.0,239.0,2120.0
298.0,0.0,940.0,0.0,0.0,660.0,0.0,518.0,0.0,4887.0,240.0,2045.0
296.0,0.0,942.0,0.0,0.0,293.0,0.0,511.0,0.0,4890.0,241.0,1900.0
296.0,0.0,953.0,0.0,0.0,817.0,0.0,502.0,0.0,4889.0,239.0,1949.0
296.0,0.0,959.0,0.0,0.0,441.0,0.0,606.0,0.0,4891.0,240.0,1756.0
296.0,0.0,929.0,0.0,0.0,145.0,0.0,502.0,0.0,4893.0,240.0,1859.0
295.0,0.0,892.0,0.0,0.0,145.0,0.0,438.0,0.0,4893.0,242.0,2004.0
290.0,0.0,960.0,0.0,0.0,147.0,0.0,421.0,0.0,4890.0,243.0,1922.0
292.0,0.0,968.0,0.0,0.0,148.0,0.0,457.0,0.0,4890.0,243.0,1902.0
293.0,0.0,957.0,0.0,0.0,148.0,0.0,450.0,0.0,4888.0,243.0,1839.0
289.0,0.0,1168.0,0.0,0.0,148.0,0.0,471.0,0.0,4894.0,245.0,1689.0
289.0,0.0,1729.0,0.0,0.0,181.0,0.0,560.0,0.0,4898.0,241.0,1466.0
280.0,0.0,2426.0,0.0,0.0,357.0,0.0,712.0,0.0,4898.0,234.0,1447.0
293.0,0.0,2872.0,0.0,0.0,689.0,0.0,751.0,26.0,4897.0,243.0,1451.0
293.0,0.0,3025.0,0.0,0.0,705.0,0.0,743.0,198.0,4890.0,243.0,1462.0
294.0,0.0,3082.0,0.0,0.0,296.0,0.0,752.0,439.0,4883.0,246.0,1436.0
300.0,0.0,3054.0,0.0,0.0,30.0,0.0,737.0,635.0,4878.0,246.0,1315.0
299.0,0.0,3064.0,0.0,0.0,22.0,0.0,735.0,862.0,4877.0,243.0,1253.0
294.0,0.0,2832.0,0.0,0.0,24.0,0.0,666.0,929.0,4872.0,236.0,1391.0
292.0,0.0,2978.0,3.0,0.0,26.0,0.0,617.0,830.0,4872.0,239.0,1300.0
290.0,0.0,3029.0,0.0,0.0,34.0,0.0,681.0,539.0,4872.0,232.0,1419.0
291.0,0.0,3006.0,0.0,0.0,35.0,0.0,745.0,370.0,4879.0,222.0,1498.0
292.0,0.0,2919.0,0.0,0.0,37.0,0.0,734.0,141.0,4883.0,227.0,1590.0
275.0,0.0,3180.0,0.0,0.0,684.0,0.0,731.0,9.0,4886.0,236.0,1464.0
290.0,0.0,3170.0,0.0,0.0,674.0,0.0,785.0,0.0,4886.0,232.0,1488.0
292.0,0.0,3012.0,0.0,0.0,558.0,0.0,761.0,0.0,4880.0,233.0,1902.0
290.0,0.0,2749.0,0.0,0.0,564.0,0.0,604.0,0.0,4878.0,233.0,2091.0
292.0,0.0,2704.0,0.0,0.0,23.0,0.0,548.0,0.0,4877.0,231.0,1734.0
294.0,0.0,2432.0,0.0,0.0,85.0,0.0,593.0,0.0,4877.0,229.0,1370.0
296.0,0.0,1736.0,0.0,0.0,128.0,0.0,599.0,0.0,4874.0,229.0,1172.0
291.0,0.0,1467.0,0.0,0.0,51.0,0.0,633.0,0.0,4882.0,231.0,1235.0
290.0,0.0,1478.0,0.0,0.0,47.0,0.0,526.0,0.0,4882.0,232.0,1000.0
292.0,0.0,1486.0,0.0,0.0,42.0,0.0,557.0,0.0,4877.0,232.0,984.0
296.0,0.0,1487.0,0.0,0.0,42.0,0.0,548.0,0.0,4873.0,231.0,806.0
299.0,0.0,1798.0,0.0,0.0,41.0,0.0,528.0,0.0,4871.0,235.0,879.0
299.0,0.0,2446.0,0.0,0.0,43.0,0.0,592.0,0.0,4873.0,232.0,924.0
293.0,0.0,2796.0,0.0,0.0,134.0,0.0,616.0,0.0,4871.0,231.0,1056.0
298.0,0.0,3028.0,0.0,0.0,615.0,0.0,751.0,34.0,4866.0,233.0,1156.0
297.0,0.0,2777.0,0.0,0.0,165.0,0.0,709.0,328.0,4867.0,232.0,1539.0
292.0,0.0,2464.0,0.0,0.0,170.0,0.0,594.0,726.0,4862.0,233.0,1882.0
285.0,0.0,2390.0,0.0,0.0,178.0,0.0,568.0,1206.0,4864.0,231.0,1908.0
281.0,0.0,2151.0,0.0,0.0,31.0,0.0,549.0,1486.0,4856.0,226.0,1865.0
282.0,0.0,2161.0,0.0,0.0,24.0,0.0,536.0,1590.0,4853.0,227.0,1797.0
281.0,0.0,2213.0,0.0,0.0,15.0,0.0,515.0,1369.0,4851.0,231.0,2203.0
282.0,0.0,2424.0,0.0,0.0,11.0,0.0,521.0,928.0,4848.0,221.0,2371.0
278.0,0.0,2548.0,0.0,0.0,13.0,0.0,562.0,521.0,4846.0,227.0,2578.0
281.0,0.0,2674.0,0.0,0.0,24.0,0.0,620.0,178.0,4849.0,233.0,2543.0
282.0,0.0,2857.0,0.0,0.0,432.0,0.0,676.0,6.0,4850.0,234.0,2631.0
281.0,0.0,2779.0,0.0,0.0,729.0,0.0,715.0,0.0,4853.0,233.0,2663.0
286.0,0.0,2455.0,0.0,0.0,635.0,0.0,676.0,0.0,4854.0,232.0,2715.0
255.0,0.0,2052.0,0.0,0.0,179.0,0.0,634.0,0.0,4854.0,232.0,2639.0
255.0,0.0,2001.0,0.0,0.0,276.0,0.0,702.0,0.0,4855.0,228.0,2395.0
280.0,0.0,1644.0,0.0,0.0,50.0,0.0,676.0,0.0,4854.0,228.0,2596.0
290.0,0.0,1257.0,0.0,0.0,46.0,0.0,464.0,0.0,4856.0,225.0,2573.0
290.0,0.0,1189.0,0.0,0.0,43.0,0.0,465.0,0.0,4852.0,229.0,2517.0
292.0,0.0,1055.0,0.0,0.0,44.0,0.0,460.0,0.0,4846.0,230.0,2595.0
290.0,0.0,1114.0,0.0,0.0,45.0,0.0,453.0,0.0,4846.0,229.0,2484.0
289.0,0.0,1070.0,0.0,0.0,46.0,0.0,457.0,0.0,4846.0,229.0,2526.0
289.0,0.0,1069.0,0.0,0.0,46.0,0.0,506.0,0.0,4850.0,229.0,2398.0
291.0,0.0,1293.0,0.0,0.0,47.0,0.0,519.0,0.0,4854.0,229.0,2467.0
292.0,0.0,1632.0,0.0,0.0,84.0,0.0,629.0,0.0,4858.0,229.0,2438.0
294.0,0.0,1862.0,0.0,0.0,611.0,0.0,720.0,9.0,4853.0,227.0,2514.0
290.0,0.0,1875.0,0.0,0.0,835.0,0.0,786.0,226.0,4859.0,221.0,2568.0
293.0,0.0,1639.0,0.0,0.0,330.0,0.0,706.0,641.0,4860.0,226.0,2535.0
294.0,0.0,1723.0,0.0,0.0,401.0,0.0,724.0,949.0,4856.0,230.0,2406.0
296.0,0.0,1249.0,0.0,0.0,30.0,0.0,749.0,1267.0,4854.0,229.0,2271.0
296.0,0.0,954.0,0.0,0.0,28.0,0.0,689.0,1626.0,4854.0,229.0,2335.0
296.0,0.0,938.0,0.0,0.0,26.0,0.0,658.0,1659.0,4855.0,229.0,2425.0
289.0,0.0,1009.0,0.0,0.0,25.0,0.0,611.0,1461.0,4857.0,226.0,2411.0
286.0,0.0,1289.0,0.0,0.0,43.0,0.0,611.0,911.0,4856.0,228.0,2341.0
291.0,0.0,1769.0,0.0,0.0,28.0,0.0,657.0,279.0,4854.0,228.0,2376.0
295.0,0.0,2444.0,0.0,0.0,556.0,0.0,679.0,14.0,4860.0,231.0,2458.0
292.0,0.0,2536.0,0.0,0.0,572.0,0.0,727.0,0.0,4867.0,227.0,2592.0
288.0,0.0,2436.0,0.0,0.0,401.0,0.0,675.0,0.0,4870.0,232.0,2448.0
288.0,0.0,2477.0,0.0,0.0,346.0,0.0,623.0,0.0,4872.0,231.0,1988.0
288.0,0.0,2145.0,0.0,0.0,296.0,0.0,619.0,0.0,4873.0,234.0,1737.0
287.0,0.0,1885.0,0.0,0.0,21.0,0.0,724.0,0.0,4873.0,237.0,1705.0
288.0,0.0,1467.0,0.0,0.0,21.0,0.0,664.0,0.0,4874.0,240.0,1703.0
265.0,0.0,1316.0,0.0,0.0,22.0,0.0,555.0,0.0,4873.0,239.0,2024.0
277.0,0.0,1243.0,0.0,0.0,23.0,0.0,479.0,0.0,4872.0,241.0,2101.0
270.0,0.0,1265.0,0.0,0.0,24.0,0.0,491.0,0.0,4872.0,240.0,2119.0
253.0,0.0,1138.0,0.0,0.0,25.0,0.0,514.0,0.0,4869.0,242.0,2236.0
275.0,0.0,1308.0,0.0,0.0,27.0,0.0,471.0,0.0,4868.0,243.0,2276.0
263.0,0.0,1849.0,0.0,0.0,29.0,0.0,590.0,0.0,4869.0,240.0,2138.0
262.0,0.0,2131.0,0.0,0.0,193.0,0.0,695.0,0.0,4870.0,237.0,2157.0
272.0,0.0,2322.0,0.0,0.0,773.0,0.0,776.0,20.0,4875.0,233.0,2223.0
250.0,0.0,2377.0,0.0,0.0,839.0,0.0,811.0,372.0,4877.0,215.0,2329.0
256.0,0.0,2353.0,0.0,0.0,176.0,0.0,735.0,1160.0,4874.0,228.0,2032.0
272.0,0.0,2015.0,0.0,0.0,173.0,0.0,715.0,1884.0,4866.0,224.0,1915.0
264.0,0.0,1434.0,0.0,0.0,174.0,0.0,610.0,2264.0,4857.0,231.0,2041.0
