MTU,Area,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Consumption [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
2021-01-08 02:00:00,,180.0,,,2038.5,0.0,0.0,,,0.0,0.0,880.0,1696.75,238.5,,,22.0,0.0,0.0,100.0,,35.0
2021-01-08 03:00:00,,180.0,,,2035.5,0.0,0.0,,,0.0,0.0,902.25,1653.75,127.0,,,22.0,0.0,0.0,100.0,,49.0
2021-01-08 04:00:00,,182.0,,,2024.25,0.0,0.0,,,0.0,0.0,942.0,1636.0,150.75,,,22.0,0.0,0.0,100.0,,50.0
2021-01-08 05:00:00,,184.0,,,2020.0,0.0,0.0,,,0.0,0.0,625.0,1648.5,246.75,,,22.0,0.0,0.0,100.0,,46.0
2021-01-08 06:00:00,,184.0,,,2005.0,0.0,0.0,,,0.0,231.75,0.0,1863.25,480.25,,,22.0,0.0,0.0,100.0,,42.0
2021-01-08 07:00:00,,182.0,,,1922.0,0.0,0.0,,,0.0,2247.0,0.0,1935.25,824.0,,,22.0,0.0,1.0,100.0,,27.0
2021-01-08 08:00:00,,180.0,,,2001.75,0.0,0.0,,,0.0,2637.0,0.0,2059.25,1043.5,,,22.0,0.0,6.0,100.0,,45.0
2021-01-08 09:00:00,,184.0,,,2058.25,0.0,0.0,,,0.0,2610.0,0.0,2068.5,1256.0,,,22.0,0.0,32.0,100.0,,49.0
2021-01-08 10:00:00,,184.0,,,2062.0,0.0,0.0,,,0.0,2789.75,0.0,2057.75,1235.75,,,22.0,0.0,74.0,100.0,,68.0
2021-01-08 11:00:00,,184.0,,,2066.75,0.0,0.0,,,0.0,2775.75,0.0,2059.0,1310.25,,,22.0,0.0,112.0,100.0,,56.0
2021-01-08 12:00:00,,184.0,,,2060.5,0.0,0.0,,,0.0,2446.0,0.0,2045.75,1206.0,,,22.0,0.0,134.0,100.0,,60.0
2021-01-08 13:00:00,,184.0,,,2022.5,0.0,0.0,,,0.0,2167.0,0.0,2015.0,1151.5,,,22.0,0.0,130.0,100.0,,81.0
2021-01-08 14:00:00,,184.0,,,1999.5,0.0,0.0,,,0.0,2111.75,0.0,2005.75,1135.0,,,22.0,0.0,96.0,100.0,,86.0
2021-01-08 15:00:00,,184.0,,,2000.25,0.0,0.0,,,0.0,2632.0,0.0,1982.25,1188.0,,,22.0,0.0,45.0,100.0,,72.0
2021-01-08 16:00:00,,184.0,,,2013.0,0.0,0.0,,,0.0,2381.75,0.0,2049.75,1171.0,,,22.0,0.0,9.0,100.0,,108.0
2021-01-08 17:00:00,,184.0,,,2037.5,0.0,0.0,,,0.0,2287.0,0.0,2109.5,1102.0,,,22.0,0.0,0.0,100.0,,152.0
2021-01-08 18:00:00,,184.0,,,2053.5,0.0,0.0,,,0.0,2064.75,0.0,2119.25,997.0,,,22.0,0.0,0.0,100.0,,201.0
2021-01-08 19:00:00,,184.0,,,1991.25,0.0,0.0,,,0.0,1945.75,0.0,2081.75,1058.5,,,22.0,0.0,0.0,100.0,,260.0
2021-01-08 20:00:00,,184.0,,,1974.0,0.0,0.0,,,0.0,1613.75,0.0,2020.75,966.0,,,22.0,0.0,0.0,100.0,,258.0
2021-01-08 21:00:00,,184.0,,,2008.75,0.0,0.0,,,0.0,720.5,0.0,2014.0,555.25,,,22.0,0.0,0.0,100.0,,243.0
2021-01-08 22:00:00,,184.0,,,2001.75,0.0,0.0,,,0.0,255.75,0.0,1944.25,440.25,,,22.0,0.0,0.0,100.0,,224.0
2021-01-08 23:00:00,,184.0,,,2009.5,0.0,0.0,,,0.0,251.5,0.0,1812.0,334.75,,,22.0,0.0,0.0,100.0,,260.0
2021-01-09 00:00:00,,184.0,,,2033.0,0.0,0.0,,,0.0,304.5,0.0,1742.0,328.75,,,22.0,0.0,0.0,100.0,,278.0
2021-01-09 01:00:00,,184.0,,,2033.75,0.0,0.0,,,0.0,265.75,0.0,1735.25,283.5,,,22.0,0.0,0.0,100.0,,220.0
2021-01-09 02:00:00,,181.0,,,1908.5,0.0,0.0,,,0.0,224.25,0.0,1718.25,215.25,,,22.0,0.0,0.0,100.0,,238.0
2021-01-09 03:00:00,,181.0,,,1764.5,0.0,0.0,,,0.0,101.75,0.0,1672.75,145.75,,,22.0,0.0,0.0,100.0,,319.0
2021-01-09 04:00:00,,184.0,,,1713.25,0.0,0.0,,,0.0,110.75,0.0,1663.75,187.25,,,22.0,0.0,0.0,100.0,,344.0
2021-01-09 05:00:00,,184.0,,,1739.5,0.0,0.0,,,0.0,85.5,0.0,1645.0,116.0,,,22.0,0.0,0.0,100.0,,408.0
2021-01-09 06:00:00,,184.0,,,1798.0,0.0,0.0,,,0.0,74.0,0.0,1713.0,109.5,,,22.0,0.0,0.0,100.0,,356.0
2021-01-09 07:00:00,,184.0,,,1927.25,0.0,0.0,,,0.0,165.0,0.0,1770.0,167.75,,,22.0,0.0,1.0,100.0,,273.0
2021-01-09 08:00:00,,184.0,,,1980.5,0.0,0.0,,,0.0,325.0,0.0,1902.0,304.75,,,22.0,0.0,9.0,100.0,,187.0
2021-01-09 09:00:00,,184.0,,,1958.75,0.0,0.0,,,0.0,1094.5,0.0,1945.5,690.25,,,22.0,0.0,44.0,100.0,,184.0
2021-01-09 10:00:00,,180.0,,,2019.75,0.0,0.0,,,0.0,424.5,0.0,1990.5,675.0,,,22.0,0.0,101.0,100.0,,140.0
2021-01-09 11:00:00,,181.0,,,2060.5,0.0,0.0,,,0.0,426.25,0.0,2026.0,767.75,,,22.0,0.0,146.0,100.0,,108.0
2021-01-09 12:00:00,,184.0,,,1991.0,0.0,0.0,,,0.0,370.25,0.0,2003.5,766.25,,,22.0,0.0,170.0,100.0,,93.0
2021-01-09 13:00:00,,182.0,,,1968.0,0.0,0.0,,,0.0,112.0,0.0,2029.5,404.75,,,22.0,0.0,156.0,100.0,,93.0
2021-01-09 14:00:00,,182.0,,,1973.0,0.0,0.0,,,0.0,0.0,44.5,2013.0,303.25,,,22.0,0.0,110.0,100.0,,124.0
2021-01-09 15:00:00,,181.0,,,1948.5,0.0,0.0,,,0.0,201.0,0.0,1976.75,321.0,,,22.0,0.0,50.0,100.0,,122.0
2021-01-09 16:00:00,,184.0,,,1901.5,0.0,0.0,,,0.0,673.25,0.0,2025.5,612.0,,,22.0,0.0,10.0,100.0,,141.0
2021-01-09 17:00:00,,184.0,,,1862.75,0.0,0.0,,,0.0,1872.5,0.0,2028.75,967.75,,,22.0,0.0,0.0,100.0,,129.0
2021-01-09 18:00:00,,184.0,,,1869.5,0.0,0.0,,,0.0,2091.5,0.0,2000.5,1204.75,,,22.0,0.0,0.0,100.0,,70.0
2021-01-09 19:00:00,,184.0,,,1880.25,0.0,0.0,,,0.0,1697.25,0.0,1970.5,1007.0,,,22.0,0.0,0.0,100.0,,79.0
2021-01-09 20:00:00,,184.0,,,1919.5,0.0,0.0,,,0.0,802.0,0.0,1939.5,600.5,,,22.0,0.0,0.0,100.0,,122.0
2021-01-09 21:00:00,,184.0,,,1950.0,0.0,0.0,,,0.0,269.0,0.0,1874.0,391.0,,,22.0,0.0,0.0,100.0,,149.0
2021-01-09 22:00:00,,184.0,,,1981.75,0.0,0.0,,,0.0,286.0,0.0,1808.5,239.0,,,22.0,0.0,0.0,100.0,,180.0
2021-01-09 23:00:00,,184.0,,,1972.5,0.0,0.0,,,0.0,325.5,0.0,1702.25,227.75,,,22.0,0.0,0.0,100.0,,287.0
2021-01-10 00:00:00,,183.0,,,1998.75,0.0,0.0,,,0.0,325.0,0.0,1624.5,131.5,,,22.0,0.0,0.0,100.0,,312.0
2021-01-10 01:00:00,,180.0,,,1923.5,0.0,0.0,,,0.0,255.5,0.0,1583.75,89.5,,,22.0,0.0,0.0,100.0,,265.0
2021-01-10 02:00:00,,180.0,,,1834.25,0.0,0.0,,,0.0,125.25,0.0,1532.75,81.0,,,22.0,0.0,0.0,100.0,,205.0
2021-01-10 03:00:00,,180.0,,,1752.5,0.0,0.0,,,0.0,0.0,567.25,1467.0,89.25,,,22.0,0.0,0.0,100.0,,238.0
2021-01-10 04:00:00,,183.0,,,1752.25,0.0,0.0,,,0.0,0.0,737.5,1447.25,29.5,,,22.0,0.0,0.0,100.0,,221.0
2021-01-10 05:00:00,,184.0,,,1769.25,0.0,0.0,,,0.0,0.0,700.25,1460.75,56.25,,,22.0,0.0,0.0,100.0,,158.0
2021-01-10 06:00:00,,184.0,,,1756.75,0.0,0.0,,,0.0,0.0,1027.0,1476.5,43.75,,,22.0,0.0,0.0,100.0,,115.0
2021-01-10 07:00:00,,184.0,,,1782.0,0.0,0.0,,,0.0,0.0,808.5,1517.0,142.0,,,22.0,0.0,3.0,100.0,,81.0
2021-01-10 08:00:00,,184.0,,,1866.25,0.0,0.0,,,0.0,184.5,0.0,1538.5,183.25,,,22.0,0.0,6.0,100.0,,72.0
2021-01-10 09:00:00,,184.0,,,1961.5,0.0,0.0,,,0.0,478.25,0.0,1645.75,318.0,,,22.0,0.0,30.0,100.0,,83.0
2021-01-10 10:00:00,,184.0,,,2004.75,0.0,0.0,,,0.0,354.75,0.0,1670.0,288.25,,,22.0,0.0,74.0,100.0,,54.0
2021-01-10 11:00:00,,184.0,,,1996.0,0.0,0.0,,,0.0,674.25,0.0,1671.75,279.0,,,22.0,0.0,116.0,100.0,,24.0
2021-01-10 12:00:00,,184.0,,,2002.0,0.0,0.0,,,0.0,733.75,0.0,1652.5,291.0,,,22.0,0.0,132.0,100.0,,13.0
2021-01-10 13:00:00,,184.0,,,2006.5,0.0,0.0,,,0.0,385.5,0.0,1652.5,235.0,,,22.0,0.0,116.0,100.0,,14.0
2021-01-10 14:00:00,,182.0,,,1993.0,0.0,0.0,,,0.0,364.0,0.0,1676.25,134.25,,,22.0,0.0,83.0,100.0,,27.0
2021-01-10 15:00:00,,180.0,,,2009.5,0.0,0.0,,,0.0,17.0,2.0,1687.0,126.5,,,22.0,0.0,38.0,100.0,,32.0
2021-01-10 16:00:00,,180.0,,,1992.25,0.0,0.0,,,0.0,232.5,0.0,1754.75,292.25,,,22.0,0.0,8.0,100.0,,32.0
2021-01-10 17:00:00,,181.0,,,1825.75,0.0,0.0,,,0.0,691.25,0.0,1846.0,634.0,,,22.0,0.0,0.0,100.0,,41.0
2021-01-10 18:00:00,,184.0,,,1897.75,0.0,0.0,,,0.0,1079.0,0.0,1861.25,763.0,,,22.0,0.0,0.0,100.0,,56.0
2021-01-10 19:00:00,,184.0,,,1994.75,0.0,0.0,,,0.0,659.5,0.0,1905.75,651.75,,,22.0,0.0,0.0,100.0,,82.0
2021-01-10 20:00:00,,184.0,,,2007.75,0.0,0.0,,,0.0,407.0,0.0,1869.25,408.0,,,22.0,0.0,0.0,100.0,,103.0
2021-01-10 21:00:00,,184.0,,,1977.5,0.0,0.0,,,0.0,320.75,0.0,1708.0,247.5,,,22.0,0.0,0.0,100.0,,153.0
2021-01-10 22:00:00,,184.0,,,1964.5,0.0,0.0,,,0.0,308.25,0.0,1573.75,330.5,,,22.0,0.0,0.0,100.0,,123.0
2021-01-10 23:00:00,,182.0,,,1841.75,0.0,0.0,,,0.0,0.0,979.25,1506.5,169.5,,,22.0,0.0,0.0,100.0,,135.0
2021-01-11 00:00:00,,184.0,,,1578.0,0.0,0.0,,,0.0,0.0,203.5,1454.25,432.0,,,22.0,0.0,0.0,100.0,,317.0
2021-01-11 01:00:00,,184.0,,,1580.5,0.0,0.0,,,0.0,0.0,854.75,1413.0,174.75,,,22.0,0.0,0.0,100.0,,552.0
2021-01-11 02:00:00,,184.0,,,1573.0,0.0,0.0,,,0.0,0.0,1070.5,1367.25,210.25,,,22.0,0.0,0.0,100.0,,638.0
2021-01-11 03:00:00,,183.0,,,1762.0,0.0,0.0,,,0.0,0.0,1240.0,1345.0,200.0,,,22.0,0.0,0.0,100.0,,595.0
2021-01-11 04:00:00,,184.0,,,1802.25,0.0,0.0,,,0.0,0.0,1233.75,1336.5,203.5,,,22.0,0.0,0.0,100.0,,634.0
2021-01-11 05:00:00,,184.0,,,1809.5,0.0,0.0,,,0.0,0.0,1161.5,1398.25,174.0,,,22.0,0.0,0.0,100.0,,695.0
2021-01-11 06:00:00,,184.0,,,1824.75,0.0,0.0,,,0.0,387.25,0.0,1512.75,501.75,,,22.0,0.0,0.0,100.0,,744.0
2021-01-11 07:00:00,,184.0,,,1775.0,0.0,0.0,,,0.0,2024.75,0.0,1735.25,812.25,,,22.0,0.0,4.0,100.0,,847.0
2021-01-11 08:00:00,,184.0,,,1793.75,0.0,0.0,,,0.0,2599.0,0.0,1801.5,1091.75,,,22.0,0.0,12.0,100.0,,940.0
2021-01-11 09:00:00,,184.0,,,1796.25,0.0,0.0,,,0.0,1507.25,0.0,1808.5,804.0,,,22.0,0.0,52.0,100.0,,842.0
2021-01-11 10:00:00,,184.0,,,1785.0,0.0,0.0,,,0.0,1060.5,0.0,1805.5,765.25,,,22.0,0.0,112.0,100.0,,673.0
2021-01-11 11:00:00,,184.0,,,1783.0,0.0,0.0,,,0.0,1415.5,0.0,1772.75,827.25,,,22.0,0.0,166.0,100.0,,607.0
2021-01-11 12:00:00,,184.0,,,1797.0,0.0,0.0,,,0.0,1145.25,0.0,1707.75,586.25,,,22.0,0.0,190.0,100.0,,710.0
2021-01-11 13:00:00,,184.0,,,1870.25,0.0,0.0,,,0.0,829.5,0.0,1687.5,453.5,,,22.0,0.0,178.0,100.0,,622.0
2021-01-11 14:00:00,,181.0,,,1916.75,0.0,0.0,,,0.0,900.5,0.0,1660.25,504.5,,,22.0,0.0,130.0,100.0,,468.0
2021-01-11 15:00:00,,180.0,,,1959.0,0.0,0.0,,,0.0,915.0,0.0,1655.75,725.5,,,22.0,0.0,61.0,100.0,,332.0
2021-01-11 16:00:00,,180.0,,,2016.5,0.0,0.0,,,0.0,722.0,0.0,1719.0,422.0,,,22.0,0.0,12.0,100.0,,241.0
2021-01-11 17:00:00,,184.0,,,2157.75,0.0,0.0,,,0.0,960.75,0.0,1727.5,562.0,,,22.0,0.0,0.0,100.0,,225.0
2021-01-11 18:00:00,,184.0,,,2160.0,0.0,0.0,,,0.0,891.0,0.0,1704.75,535.5,,,22.0,0.0,0.0,100.0,,230.0
2021-01-11 19:00:00,,184.0,,,2170.0,0.0,0.0,,,0.0,549.25,0.0,1713.5,370.5,,,22.0,0.0,0.0,100.0,,182.0
2021-01-11 20:00:00,,184.0,,,2193.75,0.0,0.0,,,0.0,0.0,462.0,1704.75,126.5,,,22.0,0.0,0.0,100.0,,108.0
2021-01-11 21:00:00,,184.0,,,2176.75,0.0,0.0,,,0.0,0.0,991.0,1640.0,128.5,,,22.0,0.0,0.0,100.0,,88.0
2021-01-11 22:00:00,,184.0,,,1991.0,0.0,0.0,,,0.0,0.0,1218.0,1620.75,93.0,,,22.0,0.0,0.0,100.0,,99.0
2021-01-11 23:00:00,,183.0,,,1884.0,0.0,0.0,,,0.0,0.0,1186.25,1550.75,129.0,,,22.0,0.0,0.0,100.0,,98.0
2021-01-12 00:00:00,,184.0,,,1867.25,0.0,0.0,,,0.0,0.0,598.75,1518.0,69.75,,,22.0,0.0,0.0,100.0,,115.0
2021-01-12 01:00:00,,184.0,,,1858.0,0.0,0.0,,,0.0,0.0,1586.0,1461.0,30.75,,,22.0,0.0,0.0,100.0,,142.0
2021-01-12 02:00:00,,184.0,,,1686.75,0.0,0.0,,,0.0,0.0,1721.5,1472.5,80.75,,,22.0,0.0,0.0,100.0,,161.0
2021-01-12 03:00:00,,184.0,,,1688.5,0.0,0.0,,,0.0,0.0,1557.5,1477.75,64.5,,,22.0,0.0,0.0,100.0,,203.0
2021-01-12 04:00:00,,184.0,,,1954.75,0.0,0.0,,,0.0,0.0,1544.25,1453.5,33.75,,,22.0,0.0,0.0,100.0,,248.0
2021-01-12 05:00:00,,187.0,,,2407.25,0.0,0.0,,,0.0,0.0,641.5,1452.5,95.75,,,22.0,0.0,0.0,100.0,,221.0
2021-01-12 06:00:00,,186.0,,,2540.75,0.0,0.0,,,0.0,556.5,0.0,1506.0,252.0,,,22.0,0.0,0.0,100.0,,205.0
2021-01-12 07:00:00,,184.0,,,2639.5,0.0,0.0,,,0.0,1913.25,0.0,1678.25,528.5,,,22.0,0.0,3.0,100.0,,200.0
2021-01-12 08:00:00,,184.0,,,2883.25,0.0,0.0,,,0.0,2596.75,0.0,1804.75,636.75,,,22.0,0.0,9.0,100.0,,224.0
2021-01-12 09:00:00,,184.0,,,2980.25,0.0,0.0,,,0.0,2501.0,0.0,1825.25,642.25,,,22.0,0.0,42.0,100.0,,221.0
2021-01-12 10:00:00,,184.0,,,2817.5,0.0,0.0,,,0.0,2777.0,0.0,1815.5,682.75,,,22.0,0.0,80.0,100.0,,330.0
2021-01-12 11:00:00,,184.0,,,2662.75,0.0,0.0,,,0.0,2457.75,0.0,1772.75,790.0,,,22.0,0.0,104.0,100.0,,337.0
2021-01-12 12:00:00,,186.0,,,2669.5,0.0,0.0,,,0.0,2047.75,0.0,1712.25,734.5,,,22.0,0.0,114.0,100.0,,366.0
2021-01-12 13:00:00,,188.0,,,2854.5,0.0,0.0,,,0.0,2306.5,0.0,1681.5,585.75,,,22.0,0.0,91.0,100.0,,452.0
2021-01-12 14:00:00,,188.0,,,2878.0,0.0,0.0,,,0.0,1556.75,0.0,1717.25,475.25,,,22.0,0.0,52.0,100.0,,516.0
2021-01-12 15:00:00,,188.0,,,2596.75,0.0,0.0,,,0.0,1291.75,0.0,1747.75,423.25,,,22.0,0.0,19.0,100.0,,705.0
2021-01-12 16:00:00,,187.0,,,2339.75,0.0,0.0,,,0.0,1459.0,0.0,1796.75,343.25,,,22.0,0.0,4.0,100.0,,729.0
2021-01-12 17:00:00,,184.0,,,2326.75,0.0,0.0,,,0.0,1937.75,0.0,1822.25,418.0,,,22.0,0.0,0.0,100.0,,787.0
2021-01-12 18:00:00,,186.0,,,2435.25,0.0,0.0,,,0.0,1369.75,0.0,1849.25,404.5,,,22.0,0.0,0.0,100.0,,839.0
2021-01-12 19:00:00,,188.0,,,2524.25,0.0,0.0,,,0.0,649.0,0.0,1875.75,401.5,,,22.0,0.0,0.0,100.0,,954.0
2021-01-12 20:00:00,,188.0,,,2511.25,0.0,0.0,,,0.0,174.25,0.0,1814.25,194.25,,,22.0,0.0,0.0,100.0,,788.0
2021-01-12 21:00:00,,188.0,,,2322.0,0.0,0.0,,,0.0,15.75,35.25,1750.5,118.25,,,22.0,0.0,0.0,100.0,,743.0
2021-01-12 22:00:00,,188.0,,,2205.0,0.0,0.0,,,0.0,0.0,193.25,1708.25,144.5,,,22.0,0.0,0.0,100.0,,933.0
2021-01-12 23:00:00,,187.0,,,2156.5,0.0,0.0,,,0.0,0.0,785.25,1646.25,90.0,,,22.0,0.0,0.0,100.0,,1216.0
2021-01-13 00:00:00,,184.0,,,1582.25,0.0,0.0,,,0.0,0.0,1582.25,1586.0,84.5,,,22.0,0.0,0.0,100.0,,1324.0
2021-01-13 01:00:00,,184.0,,,1579.5,0.0,0.0,,,0.0,0.0,1309.75,1554.75,137.75,,,22.0,0.0,0.0,100.0,,1329.0
2021-01-13 02:00:00,,184.0,,,1515.5,0.0,0.0,,,0.0,0.0,1461.75,1520.75,76.0,,,22.0,0.0,0.0,100.0,,1599.0
2021-01-13 03:00:00,,184.0,,,1235.0,0.0,0.0,,,0.0,0.0,1347.25,1551.5,80.25,,,22.0,0.0,0.0,100.0,,1813.0
2021-01-13 04:00:00,,184.0,,,1407.75,0.0,0.0,,,0.0,0.0,1109.5,1581.0,65.25,,,22.0,0.0,0.0,100.0,,2079.0
2021-01-13 05:00:00,,184.0,,,1689.0,0.0,0.0,,,0.0,0.0,652.5,1565.25,93.5,,,22.0,0.0,0.0,100.0,,2286.0
2021-01-13 06:00:00,,184.0,,,1981.75,0.0,0.0,,,0.0,311.75,0.0,1595.5,279.25,,,22.0,0.0,0.0,100.0,,1958.0
2021-01-13 07:00:00,,184.0,,,2246.75,0.0,0.0,,,0.0,1419.5,0.0,1611.0,511.0,,,22.0,0.0,0.0,100.0,,1941.0
2021-01-13 08:00:00,,184.0,,,2509.0,0.0,0.0,,,0.0,1661.5,0.0,1646.25,642.5,,,22.0,0.0,13.0,100.0,,2119.0
2021-01-13 09:00:00,,184.0,,,2302.5,0.0,0.0,,,0.0,1245.25,0.0,1673.5,615.75,,,22.0,0.0,45.0,100.0,,2221.0
2021-01-13 10:00:00,,184.0,,,2245.25,0.0,0.0,,,0.0,588.0,0.0,1721.5,558.5,,,22.0,0.0,88.0,100.0,,2119.0
2021-01-13 11:00:00,,184.0,,,2231.25,0.0,0.0,,,0.0,583.25,0.0,1739.5,571.25,,,22.0,0.0,129.0,100.0,,2066.0
2021-01-13 12:00:00,,184.0,,,2252.25,0.0,0.0,,,0.0,274.25,0.0,1795.75,228.0,,,22.0,0.0,153.0,100.0,,2173.0
2021-01-13 13:00:00,,184.0,,,2212.25,0.0,0.0,,,0.0,24.0,41.5,1800.0,139.25,,,22.0,0.0,140.0,100.0,,2455.0
2021-01-13 14:00:00,,185.0,,,2203.25,0.0,0.0,,,0.0,0.0,170.25,1779.5,120.75,,,22.0,0.0,106.0,100.0,,2535.0
2021-01-13 15:00:00,,188.0,,,2305.5,0.0,0.0,,,0.0,67.0,18.25,1799.5,123.25,,,22.0,0.0,58.0,100.0,,2236.0
2021-01-13 16:00:00,,188.0,,,2581.25,0.0,0.0,,,0.0,831.5,0.0,1782.5,242.25,,,22.0,0.0,14.0,100.0,,2216.0
2021-01-13 17:00:00,,188.0,,,2730.25,0.0,0.0,,,0.0,1116.0,0.0,1849.25,454.75,,,22.0,0.0,0.0,100.0,,2024.0
2021-01-13 18:00:00,,184.0,,,2458.75,0.0,0.0,,,0.0,1468.0,0.0,1871.5,468.5,,,22.0,0.0,0.0,100.0,,1598.0
2021-01-13 19:00:00,,184.0,,,2371.25,0.0,0.0,,,0.0,918.0,0.0,1826.25,298.5,,,22.0,0.0,0.0,100.0,,1865.0
2021-01-13 20:00:00,,186.0,,,2490.0,0.0,0.0,,,0.0,305.0,0.0,1784.5,175.5,,,22.0,0.0,0.0,100.0,,2098.0
2021-01-13 21:00:00,,184.0,,,2634.75,0.0,0.0,,,0.0,11.5,180.75,1707.0,120.5,,,22.0,0.0,0.0,100.0,,2301.0
2021-01-13 22:00:00,,184.0,,,2249.5,0.0,0.0,,,0.0,0.0,633.5,1710.75,89.0,,,22.0,0.0,0.0,100.0,,1864.0
2021-01-13 23:00:00,,184.0,,,2068.75,0.0,0.0,,,0.0,0.0,1685.25,1636.5,56.25,,,22.0,0.0,0.0,100.0,,1907.0
2021-01-14 00:00:00,,184.0,,,1733.0,0.0,0.0,,,0.0,0.0,1733.25,1623.25,72.0,,,22.0,0.0,0.0,100.0,,1800.0
2021-01-14 01:00:00,,184.0,,,1539.75,0.0,0.0,,,0.0,0.0,1825.0,1602.75,51.25,,,22.0,0.0,0.0,100.0,,1754.0
2021-01-14 02:00:00,,184.0,,,1549.0,0.0,0.0,,,0.0,0.0,1727.25,1583.75,120.75,,,22.0,0.0,0.0,100.0,,1438.0
2021-01-14 03:00:00,,184.0,,,1568.5,0.0,0.0,,,0.0,0.0,1639.75,1697.25,109.75,,,22.0,0.0,0.0,100.0,,1025.0
2021-01-14 04:00:00,,184.0,,,1725.25,0.0,0.0,,,0.0,0.0,1597.5,1715.0,69.25,,,22.0,0.0,0.0,100.0,,1293.0
2021-01-14 05:00:00,,184.0,,,1779.0,0.0,0.0,,,0.0,0.0,1415.5,1635.25,75.0,,,22.0,0.0,0.0,100.0,,2068.0
2021-01-14 06:00:00,,184.0,,,1905.0,0.0,0.0,,,0.0,116.5,135.75,1680.25,252.25,,,22.0,0.0,0.0,100.0,,2018.0
2021-01-14 07:00:00,,184.0,,,2044.0,0.0,0.0,,,0.0,1009.25,0.0,1782.0,693.0,,,22.0,0.0,0.0,100.0,,1581.0
2021-01-14 08:00:00,,184.0,,,2367.5,0.0,0.0,,,0.0,986.0,0.0,1850.0,1023.5,,,22.0,0.0,8.0,100.0,,1744.0
2021-01-14 09:00:00,,184.0,,,2216.0,0.0,0.0,,,0.0,1305.25,0.0,1846.0,782.5,,,22.0,0.0,32.0,100.0,,2163.0
2021-01-14 10:00:00,,184.0,,,2163.0,0.0,0.0,,,0.0,1307.0,0.0,1857.25,952.25,,,22.0,0.0,70.0,100.0,,2014.0
2021-01-14 11:00:00,,184.0,,,2197.0,0.0,0.0,,,0.0,1391.75,0.0,1898.25,1083.0,,,22.0,0.0,104.0,100.0,,1911.0
2021-01-14 12:00:00,,184.0,,,2193.75,0.0,0.0,,,0.0,1321.25,0.0,1859.0,1005.25,,,22.0,0.0,109.0,100.0,,1901.0
2021-01-14 13:00:00,,184.0,,,2183.5,0.0,0.0,,,0.0,1155.5,0.0,1821.5,825.75,,,22.0,0.0,84.0,100.0,,2221.0
2021-01-14 14:00:00,,184.0,,,1982.25,0.0,0.0,,,0.0,948.75,0.0,1804.5,448.5,,,22.0,0.0,68.0,100.0,,2428.0
2021-01-14 15:00:00,,184.0,,,1927.5,0.0,0.0,,,0.0,1118.75,0.0,1845.75,845.75,,,22.0,0.0,44.0,100.0,,2237.0
2021-01-14 16:00:00,,184.0,,,1946.5,0.0,0.0,,,0.0,2283.5,0.0,1888.75,822.75,,,22.0,0.0,12.0,100.0,,2079.0
2021-01-14 17:00:00,,184.0,,,1965.75,0.0,0.0,,,0.0,2533.0,0.0,1882.5,1032.25,,,22.0,0.0,0.0,100.0,,2188.0
2021-01-14 18:00:00,,184.0,,,1951.0,0.0,0.0,,,0.0,1562.25,0.0,1875.75,661.0,,,22.0,0.0,0.0,100.0,,2380.0
2021-01-14 19:00:00,,184.0,,,1914.5,0.0,0.0,,,0.0,1594.25,0.0,1827.5,654.75,,,22.0,0.0,0.0,100.0,,2318.0
2021-01-14 20:00:00,,184.0,,,1899.5,0.0,0.0,,,0.0,801.25,0.0,1785.0,433.25,,,22.0,0.0,0.0,100.0,,1926.0
2021-01-14 21:00:00,,184.0,,,1934.5,0.0,0.0,,,0.0,121.5,0.0,1785.0,327.0,,,22.0,0.0,0.0,100.0,,1509.0
2021-01-14 22:00:00,,184.0,,,1948.75,0.0,0.0,,,0.0,0.0,519.5,1770.25,169.75,,,22.0,0.0,0.0,100.0,,1401.0
2021-01-14 23:00:00,,184.0,,,1874.5,0.0,0.0,,,0.0,0.0,895.0,1620.25,77.0,,,22.0,0.0,0.0,100.0,,1542.0
2021-01-15 00:00:00,,184.0,,,1764.25,0.0,0.0,,,0.0,0.0,1435.0,1593.25,163.75,,,22.0,0.0,0.0,100.0,,1513.0
2021-01-15 01:00:00,,184.0,,,1718.0,0.0,0.0,,,0.0,0.0,1453.0,1567.75,160.0,,,22.0,0.0,0.0,100.0,,1405.0
2021-01-15 02:00:00,,184.0,,,1689.75,0.0,0.0,,,0.0,0.0,1480.5,1540.0,80.5,,,22.0,0.0,0.0,100.0,,1529.0
