"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|DK1","02.09.2018 15:00 - 02.09.2018 16:00 (CET/CEST)","377","n/e","n/e","100","34","7","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2","290","68","4","80"
"BZN|DK1","02.09.2018 16:00 - 02.09.2018 17:00 (CET/CEST)","379","n/e","n/e","95","26","5","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2","232","67","7","110"
"BZN|DK1","02.09.2018 17:00 - 02.09.2018 18:00 (CET/CEST)","367","n/e","n/e","99","25","5","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2","163","66","10","135"
"BZN|DK1","02.09.2018 18:00 - 02.09.2018 19:00 (CET/CEST)","361","n/e","n/e","126","37","8","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2","83","67","21","149"
"BZN|DK1","02.09.2018 19:00 - 02.09.2018 20:00 (CET/CEST)","358","n/e","n/e","127","34","7","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2","20","68","36","151"
"BZN|DK1","02.09.2018 20:00 - 02.09.2018 21:00 (CET/CEST)","365","n/e","n/e","97","22","5","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2","1","67","55","181"
"BZN|DK1","02.09.2018 21:00 - 02.09.2018 22:00 (CET/CEST)","347","n/e","n/e","96","23","5","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2","0","66","62","233"
"BZN|DK1","02.09.2018 22:00 - 02.09.2018 23:00 (CET/CEST)","365","n/e","n/e","83","22","5","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","3","0","67","58","268"
"BZN|DK1","02.09.2018 23:00 - 03.09.2018 00:00 (CET/CEST)","329","n/e","n/e","82","22","5","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2","0","67","79","288"
"BZN|DK1","03.09.2018 00:00 - 03.09.2018 01:00 (CET/CEST)","211","n/e","n/e","79","21","4","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","2","0","68","103","279"
